data,prob,index
mba candidate margaret my name david martin i graduated from the mba mpa program at ut in may and i am currently a manager at enron north america in the restructuring group i am writing to you in reference to a fall mba candidate named benjamin rogers he is an associate here at enron and in my opinion an excellent candidate for the ut mba program he has already submitted his application and is anxiously awaiting a response ben came to enron as an analyst and was recently promoted to an associate something not many analysts are able to do he has worked in several groups throughout enron and is very serious about the possibility of attending ut please take my highest of recommendations into consideration when you assess his entrance into the program thank you regards david martin,0.8050726056098938,21309
more analysis yvon good morning attached below is a letter i sent to teco and mosbacher yesterday describing how my deal benefits them i have offered to move some of the elements of my deal around to help with book earnings etc while maintaining pv value how much does it cost me to delay the start of my mw call option to and how much do i gain by increasing the size of my remaining calls by mw how much do i gain by adding mw and calls for the following range of dates start date end end make sure you use the base model without insurance this should be a good starting point im open to any suggestions regards don end of signature,0.9998134970664978,21382
hey whats going on i am heading to dc this weekend with verrechio introducing him to a friend of the girl i am dating should i kiss my relationship goodbye now or wait for verrechio to do that for me gioffre get your private free email at http www hotmail com,0.9813496470451355,21461
more alyssa milano theres some smut circulating about my old lady so thought id drop this to show she has some class me alysa mov,0.7738088369369507,21503
ch case take a look at this i did the numbers questions the rest look like they are going to take a few minutes to do ill check my email tonight let me know where you get to bn,0.9345758557319641,21541
comparison model i am attaching the comparison model that i created i just wanted to give you this in case miller needs anything while i am gone give me a call if you have any questions my cell is,0.9108592867851257,22136
testing email,0.7641386389732361,23421
the meeting with peco will be at pm in b thanks ben,0.9852017760276794,23423
meeting will be at in see you there ben,0.8834777474403381,23512
school visit professor ronn thank you for your reply i have a meeting at am but i am free from am to am if you could let me know what the best time for me to stop by your office i would appreciate it i look forward to meeting you tomorrow ben rogers,0.9989839196205139,23547
admission visit thanks for the informative infomation session this past friday also thank you for taking the time to listen to my situation regarding my application and talking to dr harris for me after meeting with many of the faculty and staff professors brown titman jemison ronn at the school my desire to attend the school is quite strong the school is a perfect fit for the career i am trying to pursue in energy and is a institution where i would be able to contribute to and learn from the energy finance program due to my experiences with enron eventhough i have tested poorly on tests such as the gmat i feel that the rest of my application is quite strong and that i have proven that i can successfully compete in a competitive environment ie enron i excel in environments team oriented such as described by the many people i talked with at the texas b school again thanks for taking the time to talk with me about my application and it was good to see someone from boston who lived in dc and was now living in texas such as myself regards ben rogers,0.9978442192077637,23561
admission visit meg i would like to make sure that i have fully explained the reason for my gmat score if the admissions office needs me to provide documentation on this disability i can do that due to this disability the gmat score is not a good indicator of how i will do at ut through what i have learned in my work experiences with state street bank and enron i know that i will be able to successfully do the work that ut requires if you could let me know what i can do to further explain my gmat score i would greatly appreciate it if you think it would be better to talk to dr harris i will do that thanks again for taking the time to help me with this issue ben,0.9047651886940002,23666
results professor titman i would like to thank you for taking the time to recommend me to the mba program in the end the results were not favorable i understand that it is a competitive process but i felt that with my work experiences recommendations extrcurricular activities etc that this would help my chances and possibly compensate my disability after talking with you and professors ronn brown and jemison i was sure that ut was the right place to continue learning about energy finance i am still sure that ut is the place for getting an excellent graduate level education so i want you to know that i am going to do what ever it takes to get in next year i plan on taking a couple of graduate level finance courses at the university of houston this summer and fall to demonstrate to the admissions office that i can compete at this level i also plan on trying to retake the gmat test due to my disability this will be a monumental task but i am determined to prove to the admissions committment that i can do the work at the texas university graduate school of business also i would like to continue our dialague regarding creating an energy finance private equity fund at ut i know that with my industry wide and investment banking contacts that i can help raise capital for the fund i am very interested in energy finance and think that your idea is a very good thanks again for taking the time to listen and talk with me it has been a pleasure to meet with you and i hope we can continue to talk about energy and finance in the future also if you think of anything else i can do to strengthen my overall application file for next year please let me know take care and hope to hear from you soon sincerely ben rogers end of signature end of signature end of signature end of signature end of signature end of signature,0.999736487865448,23728
please come by and help us clean up the look out gravy train coming through,0.9294872879981995,24540
they will be there for one day this week but really not till sunday when they leave houston for cincy,0.9935500621795654,24644
hey ashley please give me a call at which is my work phone at enron i look forward to talking to you about enron regards ben,0.9003881216049194,24967
winnie t what are you doing sending me this crap i want some dirty jokes i want some stories of wild drunken nights not this stuff we are getting into nyc on late on friday night i am picking up my number early on saturday morning would you be interested in going to dinner with a group of us to tony dinapolis on upper east side on saturday night were getting there at approx pm give me a call about this see ya ben,0.9999663829803467,25159
short long kate we are short pieces tomorrow at and a piece at the st cali index we are also long he through he at pv mws parked with pnm at deal s are we will be out in position manager for these hours bw,0.8069180846214294,26317
bike pics who loves you baby,0.9984984397888184,27177
they do not have gas daily loaded yet i will check back periodically if and when it becomes available i will send it,0.868687629699707,27257
jc mary nell i just wanted to tell how happy i am that all went well with jcs surgery i do believe in miracles i also wanted to relay to you something that i wanted to tell you awhile back but i never did through all the difficult times that have taken place you have been a true inspiration to me i have absolutely no idea what you were going through but i tried many time to place myself in your shoes and realized that the question i would most want answered is why i then thought how i would react to not recieving an answer to this question and have concluded that,0.9882881045341492,27542
lunch on thursday greg i will not be able to go to lunch with you dinner is possible i would suggest you wear a suit i am not sure at this point who you will interview with i should know soon i will call you to talk about thurs if you do not hear from me please call me wk hm,0.9767797589302063,28778
harvard wed make sure it is after i do not want him to sit with me during trading hours thanks brad,0.999645471572876,28800
let me know hi again just let me know about lord of the rings when i am done here i am going home to take a nap if we arent going if saturday or sunday would be a better lazy day than christmas eve then we can do whatever you are the only thing on my calendar after tonight sir call me at work i would love to hear your voice,0.9995063543319702,30181
problems at oati site they think it is a proxy server on my end and that if it is removed we should be fine can you help me with this,0.9923638105392456,30187
i need a copyof my ubs agreemeent when you get a moment,0.9014553427696228,30237
tried to login to ubs enpower got this error embedded picture device independent bitmap,0.8947953581809998,30312
a lady approaches a priest and tells him father i have a problem i have these two talking parrots but they only know how to say one thing what do they say the priest asked they only know how to say hi were prostitutes do you want to have some fun thats terrible the priest exclaimed i have a solution for your problem bring your female parrots over to the rectory and i will put them with my two male parrots whom i have taught to pray and read the bible my parrots will teach your parrots to stop saying that terrible phrase and your female parrots will learn to pray and worship the next day the lady brings her female parrots to the rectory the male parrots are holding rosary beads and praying in their cage the lady puts her parrots in with the male parrots and the females say hi were prostitutes do you want to have some fun one male parrot looks over at the other and squawks put your beads away frank our prayers have been answered,0.9554965496063232,30511
tarcy lee of pacificorp those of you who know tarcy will want to know that he passed away last night after suffering an aortic aneurysm at work last night at around pm he passed away as they were completing his surgery due to a second aneurysm please pass this on we will keep you posted about the services this email is confidential and may be legally privileged it is intended solely for the addressee access to this email by anyone else unless expressly approved by the sender or an authorized addressee is unauthorized if you are not the intended recipient any disclosure copying distribution or any action omitted or taken in reliance on it is prohibited and may be unlawful if you believe that you have received this email in error please contact the sender delete this e mail and destroy all copies,0.9977774024009705,30589
how are you pam how are things with you i am doing great and feeling great ive got about another weeks to go and im looking forward to getting this part over with i hope to work until pretty close to the end if my doctor lets me are you free for lunch anytime soon i would love to see you and catch up e mail me back with some good dates and hopefully we can get together tell patti i said hi carol,0.9742357134819031,34101
seminar and doctors appt i am planning to attend the nymex futures and options seminar tomorrow from and i have a doctors appt at but will be back in the office,0.9069931507110596,34397
isda issues steve i am faxing to you my response to your guarnty comments while we are waiting on my credit person would it be possible to get a redraft of the schgedules from you since a good portion of the comments that we discussed i beleieve we agreed to and would help me focus on what is left to discuss with my people we have alos modified recently our form of lc and i have enclosed it for your review thanks carol st clair eb phone fax,0.9220306277275085,35397
isda issues steve i am faxing to you my response to your guarnty comments while we are waiting on my credit person would it be possible to get a redraft of the schgedules from you since a good portion of the comments that we discussed i beleieve we agreed to and would help me focus on what is left to discuss with my people we have alos modified recently our form of lc and i have enclosed it for your review thanks carol st clair eb phone fax,0.9221339225769043,36470
isda issues steve i am faxing to you my response to your guarnty comments while we are waiting on my credit person would it be possible to get a redraft of the schgedules from you since a good portion of the comments that we discussed i beleieve we agreed to and would help me focus on what is left to discuss with my people we have alos modified recently our form of lc and i have enclosed it for your review thanks carol st clair eb phone fax,0.9221149682998657,37547
toes on a foot,0.708916425704956,38113
did you buy any i have the golden touch at,0.7047795653343201,38176
staff meeting today at pm in video there will be an staff meeting on today at pm calgary time pm toronto time in video room the toronto office will be video conferenced in please note this meeting is intended for all staff as addressed to above thank you rob milnthorp,0.9972743391990662,38964
westcoast supply presentation when thursday january pm pm gmt mountain time us canada where enrons office,0.8161463141441345,38981
updated westcoast supply presentation when thursday january pm pm gmt mountain time us canada where enrons office,0.9125769138336182,39027
super bowl chris boulanger and a bunch of my buddies will be doing this for the super bowl see below you should check it out craig gents with the void created by pearsons absence i think i have found a super bowl party worthy of our attendance the deal cowboys sunday february rd topless waitresses and a half time lesbian show i assure i am not making this up tickets are seeing as this invite came to me by way of a friend of friend i would appreciate if it was all kept on the hush hush and please dont pass this along to anyone else you were all chosen for a reason as you can imagine tickets are selling fast so let me know tomorrow at the latest and i will arrange to get you a ticket kindest regards warren moon,0.967663586139679,39082
ill bring them by your office this afternoon,0.8547973036766052,39564
proposition we should grab some sushi and talk call me at work chris,0.9993593096733093,39655
rrsp information tricia i am moving to our houston office and have some questions regarding my rrsp and pension with clarica can you give me a call when you have a minute on tuesday afternoon after pm when trading is done and i will come by and see you thanx chris,0.9999301433563232,39681
hey my ytd nymx and your ytd nymx dont tie here is my worksheet would take a look at it and let me know which deals are wrong you are a wonderful person by the way,0.9969895482063293,40219
call me or beverly at,0.7369741201400757,40785
team building i think we need to get scheduling volume management and accounting together somehow i dont think a happy hour would do it because people tend to get in their groups and talk let me know what you guys think i would like to talk to bob hall and bob supperty about this,0.963557243347168,40829
hye guess i wont need you tonight my woman and i are going to a movie,0.8391223549842834,41459
yo did you say you were missing a phone i may have an extra one for sale cheap too i made a bunch of calls on it last night newphew called me at ish and showed up around im tuckered,0.8866861462593079,41460
arrived safely sounds like they are having fun i lucked out i have a doctor appointment at pm today this is with my specialist up on,0.9994497895240784,41530
hey you must be busy today,0.8491983413696289,41544
lunch im back and im gong my msn doesnt work what time should i come to your desk lunch hey if you cant make lunch you will want to see my new neighbor lunch hey team man have i been waiting for this day i have a meeting at am this morning its a meeting with lawyers so it is very possible that it will go through lunch dont wait for me if you cant get ahold of me i hope to be there cause i wanna see jean the light of my life scott hands off jack later,0.9641382098197937,42312
florida activity good glad to hear it we are going to try and meet at this morning jared is still in traffic right now anyway florida activity my schedule is wide open florida activity eric and ed are in a keyspan meeting at am would it be possible to move this meeting to a later time today florida activity jared ruth and i are going to go over all the florida activity tomorrow morning if no one objects i will be the lead coordinator on florida starting tomorrow,0.918801486492157,42339
yo who do i call to get my palm hooked up to my computer i have the palm cradle sitting on my desk,0.8973046541213989,42410
friday afternoon i have an event that i need to attend tomorrow afternoon so i will be taking the half a day off starting at lunchtime i will send out a plan of action for trunkline this afternoon if anyone needs me you can page me at but do not leave a voicemail i dont know how to retrieve them,0.7264432907104492,42758
insurance options my girlfriend and i are having a baby soon the due date is may th i have some questions regarding what my insurance and benefit options are would you tell me who i should speak with please thanks chris,0.9999016523361206,42928
contact i hope i have the right email address let me know,0.8343858122825623,42981
tw i just got a call from kevin hyatt director of marketing at tw he said that sempra just called him and wanted to know why we locked the points on the contract in our posting i told him we locked them because we didnt want to get billed a potentially higher rate this guy acted like he knew me and of course i was embarrassed so i acted like i knew him and i dont ever remember talking to this guy he knew that i had gone to ees and that was back in sempra told kevin that we would get more value if we let someone change the points i wonder even though we might get billed max rate would it be possible to allow the replacement shipper to change the points for the term of the release only and the releasing shipper would be billed more that max rate and that way the capacity would go back to its original contract points in october just a thought,0.9900211691856384,42997
yo is my buddy robert allwein working with you if so give him a big kiss and a hug from me,0.9468035101890564,43260
hey are you on a conference call with ruth and mark,0.841441810131073,43286
tallahassee chris can you call pam mccullers and get petes mailing address tallahassee per pam the person we should be talking to is pete koikos he is pam and rogers boss pete koikos director energy services phone email address koikosp talgov com end of signature end of signature end of signature tallahassee jared kaiser at ubs said we should speak with roger mcdonald at tallahassee and that pam mccullers my contact would be able to give us his number i just left a voicemail for pam mccullers asking for rogers phone number and title,0.819968581199646,44294
meeting pm lets meet at pm today to discuss issues for the power plant location somewhere in the south building we will figure that out,0.8232760429382324,44397
ponderosa pines cleburne plant january at pm serialize by router on eptxudsu server txu release a,0.8903907537460327,44508
ena estate group meeting the ena estate group meeting will be held today at pm in ecs i look forward to seeing you at the meeting,0.8996770977973938,44557
thursday night jerry this may be news to you i would like for the of us to have dinner thursday evening and you are buying comments questions,0.9997594952583313,44947
hey does this work you dont read your emails do you call me before am and ill give you a dollar,0.7136231064796448,45073
name change would you see how much vacation i have taken for the year please i took my floating holiday and day of vaca on my last time sheet,0.964189887046814,45477
yo for tomorrow i believe ill work out tomorrow after work and i should still be back at my desk by pm just in case my pager number is buddy,0.9999687671661377,45478
meeting time change sorry but cng called back late yesterday and asked to move next weeks meeting from pm to pm we will still meet in room c thanks md,0.9929087162017822,45727
cng sabine no replying this late at night then i dont have an excuse for not doing my job,0.9404920935630798,45945
transport rates jim asked me to forward this to you we should probably discuss this,0.9960487484931946,46075
hey call me when you get out of your morning meeting,0.8922480344772339,46245
ces storage i need to talk about how to handle ces storage in sitara and unify the people that need to be their are jeff mark victor and one ot the cgas schedulers please let me know if you can meet tomorrow afternoon around pm everyone else is more than welcome to attend please let me know if you will be attending i will schedule a conference room after i know who is attending,0.9664538502693176,46562
peoples are you getting married,0.9460088014602661,46762
employees im still passing out your name and number to people that are looking i only give it to people that i think would fit in a capacity role are you ok with that or should i stop,0.9889551401138306,47230
revised tco secondary point priority allocation columbia gas transmission corporation notice to all interested parties november notice id no response required subject secondary point priority allocation following is the current secondary point priority allocation methodology please contact your customer services represesentative or account manager with any questions operating area market area market areas market area market areas operating area market area market areas operating area market areas none operating area market area market areas market area market areas market area market areas market area market areas market area market areas market area market areas operating area market area market areas market area market area operating area market areas none operating area market areas none operating area market area market areas market area market areas market area market area market area market area market areas market area market area none operating area market area market areas market area market areas market area market areas the points available on a secondary priority basis are subject to change due to system operations or flexibility considerations,0.9999978542327881,47681
phone call kristian i tried to call this morning but i must be doing something wrong b c i am not getting through if you get a chance today or sometime this week give me a call chris,0.9805379509925842,48493
hi why did todd get more words in his e mail than me where is the love me hi you still alive how is beautiful houston stewart,0.8303260207176208,48663
are you in the office today chad if you are in the office give me a call at or i wanted to see if you had time to get together and go do something tonight,0.9992604851722717,48733
hello i am in houston give me a call at hello im in the houston office this week are you around if so email me your location so i can drop by and say hello monica,0.9997406601905823,48736
meeting will be fine,0.9416532516479492,48790
requirements i made some changes to the requirements after meeting with rogers yesterday i plan to send this out to it today of course that does not mean this is set in stone let me know if you want me to wait and or if you have any changes to incorporate also here is my first cut at the intramonth deal entry screen part of short term solution hooked into rps let me know if you have any comments questions t,0.9996200799942017,49751
buss pass for the sake of convenience i will send louis allen an email to get ansley a buss pass,0.9668591022491455,49768
year end review as you requested if you have any questions please give me a call i will be in the prc meeting today starting at am mo,0.9650605916976929,50039
around are you around can you give me a call coop,0.9979833364486694,51541
frontera fm notice response privileged attorney work product attached is a draft response to the frontera notice of force majuere and my tentative and preliminary litigation briefing please review and comment i will place a copy of fronteras notice on your chair david,0.9658953547477722,52489
are you married yet,0.7642824053764343,53993
email me please,0.7195048928260803,54324
fyi please be informed that i will not be attending tomorrows activities pm however i will be here until my regular time taking advantage of this opportunity to begin archiving thanks dana,0.9913026094436646,54476
work hours these are my hours am to pm,0.999887228012085,54483
im here please read contents ive been here since am but my computer was very slow booting up and after it came on i couldnt get a connection to lotus notes i put in a call to jimmy manguba our floor tech while waiting for my computer to reboot i dont know what the problem was but this seemed to work dd,0.7119064331054688,54513
fyi i will be out tomorrow morning and will be in the office at dana will be here in my absence to assist you with any questions rufino,0.9991501569747925,54700
fyi i have an appointment tomorrow and i will be leaving at pm will it be possible for you to be here to support the accountants until pm,0.999396800994873,54856
dental appt good morning marnie yesterday i made a dental appt for monday dec th pm but i need to leave at pm to get there on time i have to finish a root canal that was started several months ago do you foresee a problem with me leaving at pm that day,0.9999960660934448,54899
merchant finance christmas dinner please note we will leave at pm instead of pm nicole,0.999549925327301,55040
start date dana thanks for the update i did want to let you know that your transfer letter is ready you can stop by my desk at any time to pick it up i am located at eb d thanks jamie end of signature start date good morning jamie to attempt to answer your question i can only assume that the transfer date will be november th i did speak to my supervisor yesterday evening and she spoke with our director but i still have not been able to confirm this date my supervisor is out this morning but will be back in by noon i should have a definite answer for you after lunch if you have any questions please call me thanks dana end of signature start date dana i was wondering if you have set a transfer date yet please let me know so i can relay the information to bill hare thanks jamie ews staffing ext,0.9939590692520142,55598
phone call sorry i did not get a chance to call you yesterday i will call you today on my conference time at please let me know where i can reach you,0.7915661334991455,55914
hey i really really want to get out of here i was just told by my admin that when i get here at am that renee gets in a little after me and is watching me so i need to be careful of what i do what do they think i do play around this makes me so mad i could scream,0.9999328851699829,55945
calpine letter response to please review and give me your comments,0.9973958730697632,59192
houston pipe line company jeff we talked about my joining hpl after the sale was consummated several weeks ago you had indicated that you would work up some information and send it to me is it ready gary prescott and i have verbally agreed to a level of compensation which i understand you are working into a document he has also assured me that i will be credited with my initial start date which is march and be fully vested in the various benefit retirement and vacation plans can you confirm this enron has indicated that since i am over i will be fully vested in any unvested options however all of my options will need to be exercised on the earlier of the original expiration date or a date that is years from the time i leave enrons employment they indicated that it makes no difference if i retire or terminate i can see no benefit in retirement from enron because i am currently vested in the savings plan which i will roll over to an investment account when i leave enron and i see no reason to sign up for the enron retirement health benefits because aep appears to have a similar retirement health benefit plan isnt this the case please respond at your earliest opportunity so that i can better understand how i need to approach enron concerning my possible departure from enron for a career opportunity with hpl,0.8114069104194641,59226
fuel supply agreement lender consent dan please see v es september mark up of the fsa consent the first time i sent you this document you asked me to resend because it was corrupt im concerned that when i resent i may have sent you an earlier version of it based on some of your comments mark spivak v e and i will call you this afternoon regarding this consent and your comments thanks diana parker end of signature,0.9999547004699707,60600
fw dana times two dana times two danatimes jpg,0.9029824733734131,60811
replacement ellen wallumrod will be taking my place in physical natural gas documentation confirmations i will be transitioning to our financial settlements group this week so please call me if you have any settlement questions ellen is at extension thanks so much jennifer,0.8861552476882935,61437
enron hpl noms for february february teco tap february teco tap february teco tap,0.9542074799537659,65727
panenergy swap megan can you forward your calculations on the pan energy swap for september to me my contact over there called me regarding some discrepancies beginning that month i may be able to help reconcile some of this d,0.9494221210479736,66192
updated for october here ya go if anything is missing please let me know please make sure that you are sending it to people in your group julie,0.8731173872947693,67423
hpl training tuesday the th is fine i will get a conference room and lunch set up we can start at i will send out an e mail invitation to everyone in your group my group and the risk group if you want to add anything or if you have something specific you want me to cover just let me know daren,0.9857614040374756,69386
jake tech gif pm jpg pm jpg pm exe,0.9996393918991089,69695
th anniversary celebration thank you for your fantastic responses to our reservations request there has been some confusion concerning the dinner only option if you are planning to spend the night you do not need to respond to that option it is listed only for those who do not plan to spend the night we are preparing name tags for all the employees invited to the hpl anniversary celebration please email me with the name you would like to appear on your nametag such as nicknames etc if we do not hear from you by wednesday august we will use the name as it appears in the list we acquired from hr please print this memo for any employees who do not have access to email thank you so much for your help,0.9000699520111084,69769
out thurs friday i will be out of the office on thursday and friday my pager may not reach me but i will be checking my voice mail please call george grant in my absence at ext thanks pat get with me today if you need anything by the end of the week,0.9971377849578857,70290
yesterdays off site just want to pat each of you on the back and express my appreciation to each of you for taking time out of your schedules to meet yesterday the results of our time exceeded my expectations in that i feel we had quality discussion and also identified some ideas and solutions to put in place quickly each of you contributed concerns and discussion ideas in a very professional and positive manner i also realize we have some follow up to do and would like for us to schedule our next time to meet i dont want to establish these discussions as quarterly or monthly meetings at this point im not sure what frequency would be appropriate we can discuss it further as a team however i know we at least one more session and i dont want much time to elapse before we reconvene yvette would look at a time when everyone would be availble in march preferably the week of or this may be difficult to schedule as daren will be working around a new baby and others are working around vacation time i anticipate a similar structure to yesterdays but am very open to others ideas please let yvette know if you some other idea i also want to express my appreciation to yvette for organizing the afternoon she did a great job thanks to each of you,0.8436930775642395,70328
vacation scheduled i will be on vacation friday march th th th and maybe th in my absence please call jackie young susan will back up jackie starting tuesday march th during my absence for industrial activity,0.7605777382850647,70512
conference room i have booked a for you tommorrow from to pm there is not one available from to ina,0.993925154209137,71165
jake tech gif pm jpg pm jpg pm exe,0.9996339082717896,71202
jake tech gif pm jpg pm jpg pm exe,0.9996339082717896,71372
station request i called steve richards at the station and this unit is in plant held for future use i told him to get started this is for unit down from to we will still have two units available ds station request jerry i talked to ronnie morse and he says the outage at station is scheduled to be completed they will then send equipment in to be repaired or rebuilt and then returned to station am attaching outage request and if there are any questions please call or e mail thanks steve laguna team file outagerequest xls,0.7837237119674683,71655
lonestar oba just talked with mark mcconnell and lonestar rejected again our lastest proposal on the new oba language we are starting to get to a point where our customers are being impacted by imbalance issues therefore we need to put closure to this issue mark and bill rapp are working on the volumetric oba and will try to turn this around as quickly as possible mark and i agreed we would continue monitoring this point on a daily basis as we have done in the past i appreciate everyones help in trying to resolve this issue if you have any questions please let me know thanks lynn,0.998114824295044,74980
bushton albuquerque desmoines and dakota region outage report through december please review the attached outage report that pertains to your region if you have any questions please give me a call please note that colleen hood my outage assistant has been reassigned i really appreciated all the help she gave me the past two years please send your outage request to me only email or fax is fine jerry graves office fax,0.8892014026641846,75184
tuesday well i win the award for ass of the week and probably the year i really cant begin to apologize enough for tuesday i wont offer an excuse guys on the central desk asked me a question as soon as i hung up with you and before i knew it it was around pm but the worst part is i didnt realize what i had done until later the next day it was disrespectful and i sincerely apologize i do have a conflict tomorrow and i will understand if you want to stop the sessions thanks dg,0.976809561252594,80265
ku tickets i just sent you an email about tickets face value this email address is at my place of work im leaving work early today so if you respond after around pm send it to dgiron houston rr com thats my home email thanks dg,0.954929530620575,81361
exotic options module series asian options hi previously i forwarded an email to you which contain a list of options products we are considering making markets in many of you have asked for more details on these exotic options products in response to this request i will be periodically forwarding modules to your attention which give further details on these options products please do not hesitate to contact me if you have any questions comments etc regards iris mack mba phd power options trading desk x end of signature,0.9943917393684387,81517
originators meeting this meeting will take place in c fw originators meeting we recognize that we are experiencing a difficult time at enron now and you are all interfacing with our customers every day we are therefore holding a short meeting at am tomorrow morning to answer questions from you and your groups tammie to advise on the room please invite all of your groups louise,0.9999880790710449,82025
daily desk meeting pm please note the daily central desk meeting which starts pm will take place today only in team room located on the th floor starting tomorrow this meeting will take place in team room located on the floor thank you irena hogan sr administrative assistant enron americas,0.8908075094223022,82257
lunch sounds good to me is ok lunch i cant really take a long lunch today but i was thinking of grabbing something downstairs in the cafeteria would you be open we can catch up for a little while email me or call me on my cell phone stacey,0.999601423740387,88738
lunch i cant really take a long lunch today but i was thinking of grabbing something downstairs in the cafeteria would you be open we can catch up for a little while email me or call me on my cell phone stacey,0.999350368976593,88836
redline doc heres my reply,0.7143226265907288,90152
i received your message and those times are good for me i will be in contact with you next week regards diana scholtes,0.9635680913925171,91047
interview schedule please see the following interview schedules for next week britt whitman please make sure it is kept confidential tuesday april th pm rm don pm kayne pm lloyd pm tom pm allyson tauch wed april th pm rm don noon kayne pm lloyd pm tom pm thanks tjae,0.9991540908813477,92178
name change the following name overlay was done today cominco ltd to teck cominco metals ltd,0.9945170283317566,92711
don thanks for meeting with me to discuss a job opportunity on the hourly trading desk i am still very interested in working in the department so please keep me in mind if the situation changes i already have a good understanding of the power market and i am a very quick learner so i know that i will pick up the information quickly this is just a suggestion could i spend some time in the group when it is slow maybe an hour or two so that i can learn more about the job duties thanks again joe capasso,0.7145773768424988,92755
don in case you havent arrived by the time i leave i wanted to fill you in on tonights activities jd explained the mheb relationship and how we should move there power as a result i moved mw from mheb to aeci he tag dpl be sure to notice the huge profit i raked in on the deal mw was all they could give me they originally told us but at he they called to cut that down to only i put the deal in the services p l under mheb but i didnt empower the deal because i didnt know which book to put it in i will be in tonight in case we need to go over this in detail thanks andrew,0.8763116598129272,92988
guests hey bro please look at the list and let me know about anyone i missed i have reid and mark working on it as well mainly include people from highschool work and college i may have missed as i am typeing i just though of about more let me know the date by tomorrow b c i want to start planning asap for both so in case i get a job i will have most of it done by the way i decided to take unemployment cool huh i will keep you updated on everything please take some time and put peoples numbers next to their names you need to beam me you shit and this would be fine then you dont have to type it down hey have you talked with the lady at enron yet see you later t get your free download of msn explorer at http explorer msn com groomsmen xls,0.7169421911239624,93049
scary flood pic houston floods jpg,0.703746497631073,93107
benefits presentations today room ecs ubs will be holding benefits presentations at pm pm and pm today in ecs please encourage your employees to attend if they did not attend on friday any questions please let me or jeanie know a,0.9819097518920898,95445
